i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
466,0,"Question{QuestionCommittee{λ=476553178455312247543682966372134395951710189/356811923176489970264571492362373784095686656, rank=8}}",0,"Question{QuestionCommittee{λ=128881745721042513295264735420005806502440115109869/93536104789177786765035829293842113257979682750464, rank=8}}",0,"Question{QuestionCommittee{λ=37713067638783981/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=678802137536288015269009309755088312771459153901/365375409332725729550921208179070754913983135744, rank=8}}",0,"Question{QuestionCommittee{λ=779115094286708728713289925803828702309514861346797/93536104789177786765035829293842113257979682750464, rank=8}}",0,"Question{QuestionCommittee{λ=1870722095783555735300716585876842265159593655009261/93536104789177786765035829293842113257979682750464, rank=8}}",0,"Question{QuestionCommittee{λ=121443067948509392917577417379876754340556098764781/93536104789177786765035829293842113257979682750464, rank=8}}",0,"Question{QuestionCommittee{λ=2227656209668118461599514800011700422574061/1393796574908163946345982392040522594123776, rank=8}}",0,"Question{QuestionCommittee{λ=418213659758813925322941640251625465660600219598829/93536104789177786765035829293842113257979682750464, rank=8}}",0,"Question{QuestionCommittee{λ=745232464441198423418408504716827909657230049261/182687704666362864775460604089535377456991567872, rank=8}}"
467,0,"Question{QuestionCommittee{λ=953106356910624495087365932744268791903420397/713623846352979940529142984724747568191373312, rank=8}}",0,"Question{QuestionCommittee{λ=257763491442085026590529470840011613004880230219757/187072209578355573530071658587684226515959365500928, rank=8}}",0,"Question{QuestionCommittee{λ=2346499675521005/562949953421312, rank=6}}",0,"Question{QuestionCommittee{λ=1357604275072576030538018619510176625542918307821/730750818665451459101842416358141509827966271488, rank=8}}",0,"Question{QuestionCommittee{λ=1558230188573417457426579851607657404619029722693613/187072209578355573530071658587684226515959365500928, rank=8}}",0,"Question{QuestionCommittee{λ=3741444191567111470601433171753684530319187310018541/187072209578355573530071658587684226515959365500928, rank=8}}",0,"Question{QuestionCommittee{λ=242886135897018785835154834759753508681112197529581/187072209578355573530071658587684226515959365500928, rank=8}}",0,"Question{QuestionCommittee{λ=4455312419336236923199029600023400845148141/2787593149816327892691964784081045188247552, rank=8}}",0,"Question{QuestionCommittee{λ=836427319517627850645883280503250931321200439197677/187072209578355573530071658587684226515959365500928, rank=8}}",0,"Question{QuestionCommittee{λ=1490464928882396846836817009433655819314460098541/365375409332725729550921208179070754913983135744, rank=8}}"
468,0,"Question{QuestionCommittee{λ=1906212713821248990174731865488537583806840813/1427247692705959881058285969449495136382746624, rank=8}}",0,"Question{QuestionCommittee{λ=515526982884170053181058941680023226009760460439533/374144419156711147060143317175368453031918731001856, rank=8}}",0,"Question{QuestionCommittee{λ=91084429283295213/18014398509481984, rank=7}}",0,"Question{QuestionCommittee{λ=2715208550145152061076037239020353251085836615661/1461501637330902918203684832716283019655932542976, rank=8}}",0,"Question{QuestionCommittee{λ=3116460377146834914853159703215314809238059445387245/374144419156711147060143317175368453031918731001856, rank=8}}",0,"Question{QuestionCommittee{λ=7482888383134222941202866343507369060638374620037101/374144419156711147060143317175368453031918731001856, rank=8}}",0,"Question{QuestionCommittee{λ=485772271794037571670309669519507017362224395059181/374144419156711147060143317175368453031918731001856, rank=8}}",0,"Question{QuestionCommittee{λ=8910624838672473846398059200046801690296301/5575186299632655785383929568162090376495104, rank=8}}",0,"Question{QuestionCommittee{λ=1672854639035255701291766561006501862642400878395373/374144419156711147060143317175368453031918731001856, rank=8}}",0,"Question{QuestionCommittee{λ=2980929857764793693673634018867311638628920197101/730750818665451459101842416358141509827966271488, rank=8}}"
469,0,"Question{QuestionCommittee{λ=3812425427642497980349463730977075167613681645/2854495385411919762116571938898990272765493248, rank=8}}",0,"Question{QuestionCommittee{λ=1031053965768340106362117883360046452019520920879085/748288838313422294120286634350736906063837462003712, rank=8}}",0,"Question{QuestionCommittee{λ=75426135277567981/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=5430417100290304122152074478040706502171673231341/2923003274661805836407369665432566039311865085952, rank=8}}",0,"Question{QuestionCommittee{λ=6232920754293669829706319406430629618476118890774509/748288838313422294120286634350736906063837462003712, rank=8}}",0,"Question{QuestionCommittee{λ=14965776766268445882405732687014738121276749240074221/748288838313422294120286634350736906063837462003712, rank=8}}",0,"Question{QuestionCommittee{λ=971544543588075143340619339039014034724448790118381/748288838313422294120286634350736906063837462003712, rank=8}}",0,"Question{QuestionCommittee{λ=17821249677344947692796118400093603380592621/11150372599265311570767859136324180752990208, rank=8}}",0,"Question{QuestionCommittee{λ=3345709278070511402583533122013003725284801756790765/748288838313422294120286634350736906063837462003712, rank=8}}",0,"Question{QuestionCommittee{λ=5961859715529587387347268037734623277257840394221/1461501637330902918203684832716283019655932542976, rank=8}}"
470,0,"Question{QuestionCommittee{λ=7624850855284995960698927461954150335227363309/5708990770823839524233143877797980545530986496, rank=8}}",0,"Question{QuestionCommittee{λ=2062107931536680212724235766720092904039041841758189/1496577676626844588240573268701473812127674924007424, rank=8}}",0,"Question{QuestionCommittee{λ=4692999351042029/1125899906842624, rank=6}}",0,"Question{QuestionCommittee{λ=10860834200580608244304148956081413004343346462701/5846006549323611672814739330865132078623730171904, rank=8}}",0,"Question{QuestionCommittee{λ=12465841508587339659412638812861259236952237781549037/1496577676626844588240573268701473812127674924007424, rank=8}}",0,"Question{QuestionCommittee{λ=29931553532536891764811465374029476242553498480148461/1496577676626844588240573268701473812127674924007424, rank=8}}",0,"Question{QuestionCommittee{λ=1943089087176150286681238678078028069448897580236781/1496577676626844588240573268701473812127674924007424, rank=8}}",0,"Question{QuestionCommittee{λ=35642499354689895385592236800187206761185261/22300745198530623141535718272648361505980416, rank=8}}",0,"Question{QuestionCommittee{λ=6691418556141022805167066244026007450569603513581549/1496577676626844588240573268701473812127674924007424, rank=8}}",0,"Question{QuestionCommittee{λ=11923719431059174774694536075469246554515680788461/2923003274661805836407369665432566039311865085952, rank=8}}"
471,0,"Question{QuestionCommittee{λ=15249701710569991921397854923908300670454726637/11417981541647679048466287755595961091061972992, rank=8}}",0,"Question{QuestionCommittee{λ=4124215863073360425448471533440185808078083683516397/2993155353253689176481146537402947624255349848014848, rank=8}}",0,"Question{QuestionCommittee{λ=9385998702084077/2251799813685248, rank=6}}",0,"Question{QuestionCommittee{λ=21721668401161216488608297912162826008686692925421/11692013098647223345629478661730264157247460343808, rank=8}}",0,"Question{QuestionCommittee{λ=24931683017174679318825277625722518473904475563098093/2993155353253689176481146537402947624255349848014848, rank=8}}",0,"Question{QuestionCommittee{λ=59863107065073783529622930748058952485106996960296941/2993155353253689176481146537402947624255349848014848, rank=8}}",0,"Question{QuestionCommittee{λ=3886178174352300573362477356156056138897795160473581/2993155353253689176481146537402947624255349848014848, rank=8}}",0,"Question{QuestionCommittee{λ=71284998709379790771184473600374413522370541/44601490397061246283071436545296723011960832, rank=8}}",0,"Question{QuestionCommittee{λ=13382837112282045610334132488052014901139207027163117/2993155353253689176481146537402947624255349848014848, rank=8}}",0,"Question{QuestionCommittee{λ=23847438862118349549389072150938493109031361576941/5846006549323611672814739330865132078623730171904, rank=8}}"
472,0,"Question{QuestionCommittee{λ=30499403421139983842795709847816601340909453293/22835963083295358096932575511191922182123945984, rank=8}}",0,"Question{QuestionCommittee{λ=8248431726146720850896943066880371616156167367032813/5986310706507378352962293074805895248510699696029696, rank=8}}",0,"Question{QuestionCommittee{λ=182168858566590445/36028797018963968, rank=7}}",0,"Question{QuestionCommittee{λ=43443336802322432977216595824325652017373385850861/23384026197294446691258957323460528314494920687616, rank=8}}",0,"Question{QuestionCommittee{λ=49863366034349358637650555251445036947808951126196205/5986310706507378352962293074805895248510699696029696, rank=8}}",0,"Question{QuestionCommittee{λ=119726214130147567059245861496117904970213993920593901/5986310706507378352962293074805895248510699696029696, rank=8}}",0,"Question{QuestionCommittee{λ=7772356348704601146724954712312112277795590320947181/5986310706507378352962293074805895248510699696029696, rank=8}}",0,"Question{QuestionCommittee{λ=142569997418759581542368947200748827044741101/89202980794122492566142873090593446023921664, rank=8}}",0,"Question{QuestionCommittee{λ=26765674224564091220668264976104029802278414054326253/5986310706507378352962293074805895248510699696029696, rank=8}}",0,"Question{QuestionCommittee{λ=47694877724236699098778144301876986218062723153901/11692013098647223345629478661730264157247460343808, rank=8}}"
473,0,"Question{QuestionCommittee{λ=60998806842279967685591419695633202681818906605/45671926166590716193865151022383844364247891968, rank=8}}",0,"Question{QuestionCommittee{λ=16496863452293441701793886133760743232312334734065645/11972621413014756705924586149611790497021399392059392, rank=8}}",0,"Question{QuestionCommittee{λ=150852270555135981/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=86886673604644865954433191648651304034746771701741/46768052394588893382517914646921056628989841375232, rank=8}}",0,"Question{QuestionCommittee{λ=99726732068698717275301110502890073895617902252392429/11972621413014756705924586149611790497021399392059392, rank=8}}",0,"Question{QuestionCommittee{λ=239452428260295134118491722992235809940427987841187821/11972621413014756705924586149611790497021399392059392, rank=8}}",0,"Question{QuestionCommittee{λ=15544712697409202293449909424624224555591180641894381/11972621413014756705924586149611790497021399392059392, rank=8}}",0,"Question{QuestionCommittee{λ=285139994837519163084737894401497654089482221/178405961588244985132285746181186892047843328, rank=8}}",0,"Question{QuestionCommittee{λ=53531348449128182441336529952208059604556828108652525/11972621413014756705924586149611790497021399392059392, rank=8}}",0,"Question{QuestionCommittee{λ=95389755448473398197556288603753972436125446307821/23384026197294446691258957323460528314494920687616, rank=8}}"
474,0,"Question{QuestionCommittee{λ=121997613684559935371182839391266405363637813229/91343852333181432387730302044767688728495783936, rank=8}}",0,"Question{QuestionCommittee{λ=32993726904586883403587772267521486464624669468131309/23945242826029513411849172299223580994042798784118784, rank=8}}",0,"Question{QuestionCommittee{λ=301704541110271981/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=173773347209289731908866383297302608069493543403501/93536104789177786765035829293842113257979682750464, rank=8}}",0,"Question{QuestionCommittee{λ=199453464137397434550602221005780147791235804504784877/23945242826029513411849172299223580994042798784118784, rank=8}}",0,"Question{QuestionCommittee{λ=478904856520590268236983445984471619880855975682375661/23945242826029513411849172299223580994042798784118784, rank=8}}",0,"Question{QuestionCommittee{λ=31089425394818404586899818849248449111182361283788781/23945242826029513411849172299223580994042798784118784, rank=8}}",0,"Question{QuestionCommittee{λ=570279989675038326169475788802995308178964461/356811923176489970264571492362373784095686656, rank=8}}",0,"Question{QuestionCommittee{λ=107062696898256364882673059904416119209113656217305069/23945242826029513411849172299223580994042798784118784, rank=8}}",0,"Question{QuestionCommittee{λ=190779510896946796395112577207507944872250892615661/46768052394588893382517914646921056628989841375232, rank=8}}"
475,0,"Question{QuestionCommittee{λ=243995227369119870742365678782532810727275626477/182687704666362864775460604089535377456991567872, rank=8}}",0,"Question{QuestionCommittee{λ=65987453809173766807175544535042972929249338936262637/47890485652059026823698344598447161988085597568237568, rank=8}}",0,"Question{QuestionCommittee{λ=18771997404168173/4503599627370496, rank=6}}",0,"Question{QuestionCommittee{λ=347546694418579463817732766594605216138987086807021/187072209578355573530071658587684226515959365500928, rank=8}}",0,"Question{QuestionCommittee{λ=398906928274794869101204442011560295582471609009569773/47890485652059026823698344598447161988085597568237568, rank=8}}",0,"Question{QuestionCommittee{λ=957809713041180536473966891968943239761711951364751341/47890485652059026823698344598447161988085597568237568, rank=8}}",0,"Question{QuestionCommittee{λ=62178850789636809173799637698496898222364722567577581/47890485652059026823698344598447161988085597568237568, rank=8}}",0,"Question{QuestionCommittee{λ=1140559979350076652338951577605990616357928941/713623846352979940529142984724747568191373312, rank=8}}",0,"Question{QuestionCommittee{λ=214125393796512729765346119808832238418227312434610157/47890485652059026823698344598447161988085597568237568, rank=8}}",0,"Question{QuestionCommittee{λ=381559021793893592790225154415015889744501785231341/93536104789177786765035829293842113257979682750464, rank=8}}"
